"plantid","Plot","trt","Year","surv","obs.alive","No.leaves","Leaf.length","No.umbels","edited","proc.note","demo.note"
"3007_4_4H",4,"irrigated",2019,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record","NPNT"
"3007_4_4H",4,"irrigated",2020,TRUE,TRUE,1,16.1,0,FALSE,,""
"3007_4_4H",4,"irrigated",2021,TRUE,TRUE,1,18,0,FALSE,,""
"3007_4_4H",4,"irrigated",2022,TRUE,TRUE,3,13.5,1,FALSE,,""
"3007_4_4H",4,"irrigated",2023,TRUE,TRUE,1,26,0,FALSE,,""
"3007_4_4H",4,"irrigated",2024,TRUE,TRUE,2,21,0,FALSE,"",""
"3011_4_3H",4,"irrigated",2016,TRUE,TRUE,3,8.8,,FALSE,,""
"3011_4_3H",4,"irrigated",2017,TRUE,TRUE,4,10,1,FALSE,,""
"3011_4_3H",4,"irrigated",2018,TRUE,TRUE,1,10,0,FALSE,,""
"3011_4_3H",4,"irrigated",2019,TRUE,TRUE,1,10,0,FALSE,,""
"3011_4_3H",4,"irrigated",2020,TRUE,TRUE,1,9.4,0,FALSE,,""
"3011_4_3H",4,"irrigated",2021,FALSE,FALSE,,,,FALSE,,"NPNT"
"3011_4_3H",4,"irrigated",2022,FALSE,FALSE,0,,,FALSE,,"NP. Tag pulled"
"3020_4_0D",4,"irrigated",2021,TRUE,TRUE,1,9,0,FALSE,,""
"3020_4_0D",4,"irrigated",2022,TRUE,FALSE,0,,,TRUE,"NA; survival imputed based on subsq. record","NP"
"3020_4_0D",4,"irrigated",2023,TRUE,TRUE,1,20.5,0,FALSE,,"next to hose"
"3020_4_0D",4,"irrigated",2024,TRUE,TRUE,2,14,0,FALSE,"",""
"3064_4_1H",4,"irrigated",2016,TRUE,TRUE,3,3.5,,FALSE,,""
"3064_4_1H",4,"irrigated",2017,TRUE,TRUE,2,9,0,FALSE,,""
"3064_4_1H",4,"irrigated",2018,TRUE,TRUE,3,14,0,FALSE,,""
"3064_4_1H",4,"irrigated",2019,TRUE,TRUE,2,14,0,FALSE,,""
"3064_4_1H",4,"irrigated",2020,TRUE,TRUE,4,12.3,1,FALSE,,""
"3064_4_1H",4,"irrigated",2021,TRUE,TRUE,3,19.5,1,FALSE,,""
"3064_4_1H",4,"irrigated",2022,TRUE,TRUE,3,11.5,0,FALSE,,"under hose"
"3064_4_1H",4,"irrigated",2023,TRUE,TRUE,1,16,0,FALSE,,"under hose"
"3064_4_1H",4,"irrigated",2024,TRUE,TRUE,1,13,0,FALSE,"",""
"3075_4_1I",4,"irrigated",2016,TRUE,TRUE,3,6,,FALSE,,""
"3075_4_1I",4,"irrigated",2017,TRUE,TRUE,3,14,0,FALSE,,""
"3075_4_1I",4,"irrigated",2018,TRUE,TRUE,3,13,0,FALSE,,""
"3075_4_1I",4,"irrigated",2019,TRUE,TRUE,1,11,0,FALSE,,""
"3075_4_1I",4,"irrigated",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record","NPNT"
"3075_4_1I",4,"irrigated",2021,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record","NPNT"
"3075_4_1I",4,"irrigated",2022,TRUE,TRUE,2,18,0,FALSE,,"under hose"
"3075_4_1I",4,"irrigated",2023,TRUE,TRUE,1,25,0,FALSE,,"under hose"
"3075_4_1I",4,"irrigated",2024,,FALSE,0,,,FALSE,"","NP"
"3090_4_18P",4,"irrigated",2016,TRUE,TRUE,10,8.5,1,TRUE,"fixed ycoor (was P)","Diversity plot, 2 stems"
"3090_4_18P",4,"irrigated",2017,TRUE,TRUE,3,16,0,TRUE,"fixed ycoor (was P)","Diversity Plot"
"3090_4_18P",4,"irrigated",2018,TRUE,FALSE,0,,,TRUE,"fixed ycoor (was P); survival imputed based on subsq. record","no plant no tag"
"3090_4_18P",4,"irrigated",2019,TRUE,TRUE,7,19,1,TRUE,"fixed ycoor (was P)","Diversity plot, found tag but plant not very close to tag?"
"3090_4_18P",4,"irrigated",2020,TRUE,FALSE,0,,,TRUE,"fixed ycoor (was P); survival imputed based on subsq. record","no plant"
"3090_4_18P",4,"irrigated",2021,TRUE,TRUE,9,19,2,TRUE,"fixed ycoor (was P)",""
"3090_4_18P",4,"irrigated",2022,TRUE,TRUE,1,17.5,0,TRUE,"fixed ycoor (was P)",""
"3090_4_18P",4,"irrigated",2023,FALSE,FALSE,,,,TRUE,"fixed ycoor (was P)","NPNT. Giant mouse hole. = 18F."
"3090_4_18P",4,"irrigated",2024,FALSE,FALSE,0,,,FALSE,"","NP; tag pulled"
"3103_4_11O",4,"irrigated",2017,TRUE,TRUE,1,9,0,FALSE,,"Diversity plot"
"3103_4_11O",4,"irrigated",2018,TRUE,TRUE,1,9,0,TRUE,,""
"3103_4_11O",4,"irrigated",2019,TRUE,FALSE,0,,,TRUE,"NA; survival imputed based on subsq. record","Diversity plot, no plant"
"3103_4_11O",4,"irrigated",2020,TRUE,TRUE,2,11.5,0,FALSE,,"diversity plot"
"3103_4_11O",4,"irrigated",2021,TRUE,TRUE,1,10,0,FALSE,,""
"3103_4_11O",4,"irrigated",2022,TRUE,TRUE,1,24,0,FALSE,,""
"3103_4_11O",4,"irrigated",2023,TRUE,TRUE,2,18,1,FALSE,,"11E"
"3103_4_11O",4,"irrigated",2024,,FALSE,0,,,FALSE,"","NPNT"
"3122_4_8J",4,"irrigated",2017,TRUE,TRUE,3,9.5,0,FALSE,,""
"3122_4_8J",4,"irrigated",2018,TRUE,TRUE,2,13,1,FALSE,,""
"3122_4_8J",4,"irrigated",2019,TRUE,TRUE,2,12.5,1,FALSE,,""
"3122_4_8J",4,"irrigated",2020,TRUE,FALSE,0,,,TRUE,"NA; survival imputed based on subsq. record","no plant"
"3122_4_8J",4,"irrigated",2021,TRUE,TRUE,1,14,0,FALSE,,""
"3122_4_8J",4,"irrigated",2022,TRUE,TRUE,5,14,2,FALSE,,""
"3122_4_8J",4,"irrigated",2023,TRUE,TRUE,7,17,4,FALSE,,""
"3122_4_8J",4,"irrigated",2024,,FALSE,0,,,FALSE,"","NP; lots of digging"
"3151_4_4I",4,"irrigated",2019,TRUE,TRUE,1,11,0,FALSE,,""
"3151_4_4I",4,"irrigated",2020,TRUE,TRUE,1,10.2,0,FALSE,,""
"3151_4_4I",4,"irrigated",2021,FALSE,FALSE,,,,FALSE,,"NPNT"
"3151_4_4I",4,"irrigated",2022,FALSE,FALSE,,,,FALSE,,"NPNT"
"3151_4_4I",4,"irrigated",2023,FALSE,FALSE,0,,,FALSE,,"under grass clump. NP; tag pulled."
"3152_4_1I",4,"irrigated",2019,TRUE,TRUE,1,12,0,FALSE,,""
"3152_4_1I",4,"irrigated",2020,TRUE,TRUE,1,12.3,0,FALSE,,""
"3152_4_1I",4,"irrigated",2021,TRUE,TRUE,1,17,0,FALSE,,""
"3152_4_1I",4,"irrigated",2022,TRUE,FALSE,0,,,TRUE,"NA; survival imputed based on subsq. record","NP"
"3152_4_1I",4,"irrigated",2023,TRUE,TRUE,1,16,0,FALSE,,""
"3152_4_1I",4,"irrigated",2024,TRUE,TRUE,1,4.5,0,FALSE,"",""
"3154_4_1A",4,"irrigated",2019,TRUE,TRUE,1,6,0,FALSE,,""
"3154_4_1A",4,"irrigated",2020,TRUE,TRUE,1,13.3,0,FALSE,,""
"3154_4_1A",4,"irrigated",2021,TRUE,TRUE,1,10,0,FALSE,,""
"3154_4_1A",4,"irrigated",2022,TRUE,TRUE,2,20,0,FALSE,,""
"3154_4_1A",4,"irrigated",2023,TRUE,TRUE,2,14.5,1,FALSE,,"on plot edge, not tracket for phenology"
"3154_4_1A",4,"irrigated",2024,TRUE,TRUE,2,17,1,FALSE,"",""
"3165_4_4H",4,"irrigated",2019,TRUE,TRUE,1,7,0,FALSE,,""
"3165_4_4H",4,"irrigated",2020,TRUE,TRUE,1,16.1,0,FALSE,,""
"3165_4_4H",4,"irrigated",2021,TRUE,TRUE,2,11.5,0,FALSE,,""
"3165_4_4H",4,"irrigated",2022,TRUE,TRUE,2,17,0,FALSE,,""
"3165_4_4H",4,"irrigated",2023,TRUE,TRUE,1,25,0,FALSE,,""
"3165_4_4H",4,"irrigated",2024,TRUE,TRUE,1,22.5,0,FALSE,"",""
"3182_4_16H",4,"irrigated",2019,TRUE,TRUE,3,17.5,1,FALSE,,""
"3182_4_16H",4,"irrigated",2020,TRUE,TRUE,1,15.3,0,FALSE,,""
"3182_4_16H",4,"irrigated",2021,TRUE,TRUE,2,19,1,FALSE,,""
"3182_4_16H",4,"irrigated",2022,TRUE,TRUE,5,27,2,FALSE,,""
"3182_4_16H",4,"irrigated",2023,FALSE,FALSE,0,,,FALSE,,"NP. Saw it 5/4, now gone."
"3182_4_16H",4,"irrigated",2024,FALSE,FALSE,0,,,FALSE,"","NP; tag pulled"
"3321_4_16L",4,"irrigated",2021,TRUE,TRUE,5,18,3,FALSE,,""
"3321_4_16L",4,"irrigated",2022,TRUE,TRUE,5,29.5,2,FALSE,,"next to 3732"
"3321_4_16L",4,"irrigated",2023,TRUE,FALSE,0,,,FALSE,"NA;survival imputed based on subsq. record","NP-- lots of digging by rodents (?) in area. Next to 3732."
"3321_4_16L",4,"irrigated",2024,TRUE,TRUE,1,19.5,0,FALSE,"",""
"3342_4_14D",4,"irrigated",2016,TRUE,TRUE,8,7.3,1,FALSE,,"Diversity plot"
"3342_4_14N",4,"irrigated",2017,TRUE,TRUE,4,9,2,FALSE,,"Diversity Plot"
"3342_4_14N",4,"irrigated",2018,TRUE,TRUE,4,9,2,FALSE,,""
"3342_4_14N",4,"irrigated",2019,TRUE,TRUE,4,11,3,FALSE,,"Diversity plot"
"3342_4_14N",4,"irrigated",2020,TRUE,TRUE,5,11,3,FALSE,,"diversity plot"
"3342_4_14N",4,"irrigated",2021,TRUE,FALSE,0,,,TRUE,"NA; survival imputed based on subsq. record","NP"
"3342_4_14N",4,"irrigated",2022,TRUE,TRUE,1,9.5,0,FALSE,,""
"3342_4_14N",4,"irrigated",2023,TRUE,TRUE,4,20,1,FALSE,,"14D"
"3342_4_14N",4,"irrigated",2024,,FALSE,0,,,FALSE,"","NPNT"
"3364_4_3H",4,"irrigated",2016,TRUE,TRUE,3,6.5,1,FALSE,,""
"3364_4_3H",4,"irrigated",2017,TRUE,TRUE,2,11,1,FALSE,,""
"3364_4_3H",4,"irrigated",2018,TRUE,TRUE,4,8.5,2,FALSE,,""
"3364_4_3H",4,"irrigated",2019,TRUE,TRUE,1,8.5,0,FALSE,,""
"3364_4_3H",4,"irrigated",2020,TRUE,TRUE,1,9.2,0,FALSE,,""
"3364_4_3H",4,"irrigated",2021,TRUE,TRUE,5,15,0,FALSE,,""
"3364_4_3H",4,"irrigated",2022,TRUE,TRUE,4,18,3,FALSE,,""
"3364_4_3H",4,"irrigated",2023,TRUE,TRUE,5,15,5,FALSE,,""
"3364_4_3H",4,"irrigated",2024,,FALSE,0,,,FALSE,"","NP"
"3365_4_3J",4,"irrigated",2021,TRUE,TRUE,3,7.5,0,FALSE,,""
"3365_4_3J",4,"irrigated",2022,TRUE,FALSE,0,,,TRUE,"NA; survival imputed based on subsq. record","NP"
"3365_4_3J",4,"irrigated",2023,TRUE,TRUE,2,12,0,FALSE,,""
"3365_4_3J",4,"irrigated",2024,TRUE,TRUE,1,8,0,FALSE,"",""
"3458_4_5F",4,"irrigated",2018,TRUE,TRUE,1,12.5,0,FALSE,,""
"3458_4_5F",4,"irrigated",2019,TRUE,TRUE,1,12.5,0,FALSE,,""
"3458_4_5F",4,"irrigated",2020,TRUE,TRUE,2,9.8,1,FALSE,,""
"3458_4_5F",4,"irrigated",2021,FALSE,FALSE,,,,FALSE,,"NPNT"
"3458_4_5F",4,"irrigated",2022,FALSE,FALSE,0,,,FALSE,,"NP. Tag pulled"
"3459_4_5H",4,"irrigated",2018,TRUE,TRUE,1,4,0,FALSE,,""
"3459_4_5H",4,"irrigated",2019,FALSE,FALSE,,,,FALSE,,"NPNT"
"3459_4_5H",4,"irrigated",2020,FALSE,FALSE,,,,FALSE,,"NPNT"
"3459_4_5H",4,"irrigated",2021,FALSE,FALSE,,,,FALSE,,"NPNT"
"3459b_4_5H",4,"irrigated",2022,TRUE,TRUE,2,15,0,TRUE,"NA; tag modified for gap",""
"3459b_4_5H",4,"irrigated",2023,TRUE,TRUE,1,14,0,TRUE,"NA; tag modified for gap",""
"3459b_4_5H",4,"irrigated",2024,TRUE,TRUE,1,15,0,FALSE,"",""
"3460_4_3J",4,"irrigated",2018,TRUE,TRUE,2,8,1,FALSE,,""
"3460_4_3J",4,"irrigated",2019,TRUE,TRUE,1,8.5,0,FALSE,,""
"3460_4_3J",4,"irrigated",2020,TRUE,TRUE,1,10,0,FALSE,,""
"3460_4_3J",4,"irrigated",2021,TRUE,TRUE,2,10.5,1,FALSE,,""
"3460_4_3J",4,"irrigated",2022,FALSE,FALSE,0,,,FALSE,,"NP"
"3460_4_3J",4,"irrigated",2023,FALSE,FALSE,0,,,FALSE,,"NP. Tag pulled."
"3555_4_11J",4,"irrigated",2016,TRUE,TRUE,13,11.7,1,TRUE,"fixed ycoor (was T)","Diversity plot, leaves dead"
"3555_4_11J",4,"irrigated",2017,TRUE,TRUE,3,12,1,TRUE,"fixed ycoor (was T)","Diversity Plot"
"3555_4_11J",4,"irrigated",2018,TRUE,TRUE,4,21.5,1,TRUE,"fixed ycoor (was T)",""
"3555_4_11J",4,"irrigated",2019,TRUE,TRUE,3,14,1,TRUE,"fixed ycoor (was T)","Diversity plot"
"3555_4_11J",4,"irrigated",2020,TRUE,TRUE,3,13.5,1,TRUE,"fixed ycoor (was T)","diversity plot"
"3555_4_11J",4,"irrigated",2021,TRUE,TRUE,3,17,1,TRUE,"fixed ycoor (was T)",""
"3555_4_11J",4,"irrigated",2022,TRUE,TRUE,4,20,1,TRUE,"fixed ycoor (was T)",""
"3555_4_11J",4,"irrigated",2023,FALSE,FALSE,,,,TRUE,"fixed ycoor (was T)","NPNT. 11J."
"3555_4_11T",4,"irrigated",2024,,FALSE,0,,,FALSE,"","NPNT"
"3563_4_15H",4,"irrigated",2016,TRUE,TRUE,16,6.9,2,TRUE,"fixed ycoor (was R?)","Diversity plot"
"3563_4_15H",4,"irrigated",2017,TRUE,TRUE,5,10,3,TRUE,"fixed ycoor (was R?)","Diversity Plot"
"3563_4_15H",4,"irrigated",2018,TRUE,TRUE,2,15.5,1,TRUE,"fixed ycoor (was R?)",""
"3563_4_15H",4,"irrigated",2019,TRUE,TRUE,3,21,1,TRUE,"fixed ycoor (was R?)","Diversity plot"
"3563_4_15H",4,"irrigated",2020,TRUE,TRUE,5,18.5,2,TRUE,"fixed ycoor (was R?)","diversity plot"
"3563_4_15H",4,"irrigated",2021,TRUE,TRUE,4,18,2,TRUE,"fixed ycoor (was R?)",""
"3563_4_15H",4,"irrigated",2022,TRUE,TRUE,4,22,1,TRUE,"fixed ycoor (was R?)",""
"3563_4_15H",4,"irrigated",2023,FALSE,FALSE,,,,TRUE,"fixed ycoor (was R?)","NPNT. 15H."
"3563_4_15R",4,"irrigated",2024,,FALSE,0,,,FALSE,"","NPNT"
"3571_4_6J",4,"irrigated",2016,TRUE,TRUE,20,10.5,3,FALSE,,"3 stalks"
"3571_4_6J",4,"irrigated",2017,TRUE,TRUE,2,9,1,FALSE,,""
"3571_4_6J",4,"irrigated",2018,TRUE,TRUE,3,19,0,FALSE,,""
"3571_4_6J",4,"irrigated",2019,FALSE,FALSE,0,,,FALSE,,"no plant"
"3571_4_6J",4,"irrigated",2020,FALSE,FALSE,,,,FALSE,,"NPNT"
"3571_4_6J",4,"irrigated",2021,FALSE,FALSE,,,,FALSE,,"NPNT"
"3571_4_6J",4,"irrigated",2022,FALSE,FALSE,0,,,FALSE,,"NP. Tag pulled"
"3596_4_3H",4,"irrigated",2021,TRUE,TRUE,1,12.5,0,FALSE,,""
"3596_4_3H",4,"irrigated",2022,TRUE,TRUE,1,16.5,,FALSE,,""
"3596_4_3H",4,"irrigated",2023,TRUE,TRUE,3,14,2,FALSE,,""
"3596_4_3H",4,"irrigated",2024,,FALSE,0,,,FALSE,"","NP"
"3634_4_18E",4,"irrigated",2016,TRUE,TRUE,8,9,1,TRUE,"fixed ycoor (was O)","Diversity plot, 2 stems"
"3634_4_18E",4,"irrigated",2017,TRUE,TRUE,6,8.5,2,TRUE,"fixed ycoor (was O)","Diversity Plot"
"3634_4_18E",4,"irrigated",2018,TRUE,TRUE,4,13,0,TRUE,"fixed ycoor (was O)",""
"3634_4_18E",4,"irrigated",2019,TRUE,TRUE,3,18.5,1,TRUE,"fixed ycoor (was O)","Diversity plot"
"3634_4_18E",4,"irrigated",2020,TRUE,TRUE,11,15,3,TRUE,"fixed ycoor (was O)","diversity plot"
"3634_4_18E",4,"irrigated",2021,TRUE,TRUE,5,19.5,1,TRUE,"fixed ycoor (was O)",""
"3634_4_18E",4,"irrigated",2022,TRUE,TRUE,14,24.5,6,TRUE,"fixed ycoor (was O)",""
"3634_4_18E",4,"irrigated",2023,FALSE,FALSE,,,,TRUE,"fixed ycoor (was O)","NPNT. Giant vole hole! =18E."
"3634_4_18O",4,"irrigated",2024,,FALSE,0,,,FALSE,"","NPNT"
"3656_4_0D",4,"irrigated",2017,TRUE,TRUE,2,10.5,0,FALSE,,""
"3656_4_0D",4,"irrigated",2018,TRUE,TRUE,2,9.5,0,FALSE,,""
"3656_4_0D",4,"irrigated",2019,TRUE,TRUE,1,12,0,FALSE,,""
"3656_4_0D",4,"irrigated",2020,TRUE,TRUE,3,12.5,0,FALSE,,"1 eaten leaf"
"3656_4_0D",4,"irrigated",2021,TRUE,TRUE,1,13,0,FALSE,,""
"3656_4_0D",4,"irrigated",2022,TRUE,TRUE,2,11,1,FALSE,,""
"3656_4_0D",4,"irrigated",2023,TRUE,TRUE,2,16,1,FALSE,,""
"3656_4_0D",4,"irrigated",2024,,FALSE,0,,,FALSE,"","NP"
"3660_4_2G",4,"irrigated",2017,TRUE,TRUE,2,11,0,FALSE,,""
"3660_4_2G",4,"irrigated",2018,TRUE,TRUE,2,9.5,8,FALSE,,""
"3660_4_2G",4,"irrigated",2019,TRUE,TRUE,1,10,0,FALSE,,""
"3660_4_2G",4,"irrigated",2020,TRUE,TRUE,2,10.8,1,FALSE,,""
"3660_4_2G",4,"irrigated",2021,TRUE,TRUE,1,12.5,0,FALSE,,""
"3660_4_2G",4,"irrigated",2022,FALSE,FALSE,0,,,FALSE,,"NP"
"3660_4_2G",4,"irrigated",2023,FALSE,FALSE,0,,,FALSE,,"NP. Tag pulled."
"3680_4_4J",4,"irrigated",2016,TRUE,TRUE,5,4.2,1,FALSE,,""
"3680_4_4J",4,"irrigated",2017,TRUE,TRUE,2,7.5,0,FALSE,,""
"3680_4_4J",4,"irrigated",2018,TRUE,TRUE,3,12,0,FALSE,,""
"3680_4_4J",4,"irrigated",2019,TRUE,FALSE,0,,,TRUE,"NA; survival imputed based on subsq. record","no plant"
"3680_4_4J",4,"irrigated",2020,TRUE,TRUE,1,10.6,0,FALSE,,""
"3680_4_4J",4,"irrigated",2021,TRUE,TRUE,1,14,0,FALSE,,""
"3680_4_4J",4,"irrigated",2022,TRUE,FALSE,0,,,TRUE,"NA; survival imputed based on subsq. record","NP"
"3680_4_4J",4,"irrigated",2023,TRUE,TRUE,1,10,0,FALSE,,""
"3680_4_4J",4,"irrigated",2024,,FALSE,0,,,FALSE,"","NP"
"3683_4_7I",4,"irrigated",2016,TRUE,TRUE,15,8.3,0,FALSE,,"Umbel missing?"
"3691_4_2H",4,"irrigated",2017,TRUE,TRUE,2,9.5,0,FALSE,,""
"3691_4_2H",4,"irrigated",2018,FALSE,FALSE,0,,,FALSE,,"no plant"
"3691_4_2H",4,"irrigated",2019,FALSE,FALSE,0,,,FALSE,,"no plant"
"3691_4_2H",4,"irrigated",2020,FALSE,FALSE,0,,,FALSE,,"no plant"
"3691_4_2H",4,"irrigated",2021,FALSE,FALSE,0,,,FALSE,,"NP"
"3691_4_2H",4,"irrigated",2022,FALSE,FALSE,0,,,FALSE,,"NP. Tag pulled"
"3730_4_0I",4,"irrigated",2021,TRUE,TRUE,3,16,1,FALSE,,""
"3730_4_0I",4,"irrigated",2022,TRUE,TRUE,3,18.5,1,FALSE,,""
"3730_4_0I",4,"irrigated",2023,TRUE,TRUE,2,21,1,FALSE,,""
"3730_4_0I",4,"irrigated",2024,TRUE,TRUE,3,17,2,FALSE,"",""
"3732_4_16M",4,"irrigated",2021,TRUE,TRUE,2,18,1,FALSE,,""
"3732_4_16M",4,"irrigated",2022,TRUE,TRUE,2,33.5,0,FALSE,,""
"3732_4_16M",4,"irrigated",2023,FALSE,FALSE,0,,,FALSE,,"NP. =16C."
"3732_4_16M",4,"irrigated",2024,FALSE,FALSE,0,,,FALSE,"","NP; tag pulled"
"3735_4_16M",4,"irrigated",2021,TRUE,TRUE,2,15,1,FALSE,,""
"3735_4_16M",4,"irrigated",2022,TRUE,TRUE,6,26.5,3,FALSE,,"next to 3735"
"3735_4_16M",4,"irrigated",2023,FALSE,FALSE,,,,FALSE,,"NPNT. Next to 3735. =16C in div."
"3735_4_16M",4,"irrigated",2024,,FALSE,0,,,FALSE,"","NPNT"
"3750_4_12P",4,"irrigated",2021,TRUE,TRUE,3,14,1,FALSE,,""
"3750_4_12P",4,"irrigated",2022,TRUE,TRUE,2,23,1,FALSE,,""
"3750_4_12P",4,"irrigated",2023,FALSE,FALSE,,,,FALSE,,"NPNT. 12F."
"3750_4_12P",4,"irrigated",2024,,FALSE,0,,,FALSE,"","NPNT"
"3786_4_6H",4,"irrigated",2020,TRUE,TRUE,1,7,0,FALSE,,""
"3786_4_6H",4,"irrigated",2021,TRUE,TRUE,1,10.5,0,FALSE,,""
"3786_4_6H",4,"irrigated",2022,TRUE,TRUE,3,19,0,FALSE,,""
"3786_4_6H",4,"irrigated",2023,TRUE,TRUE,3,14,1,FALSE,,""
"3786_4_6H",4,"irrigated",2024,TRUE,TRUE,3,20,0,FALSE,"",""
"3787_4_3G",4,"irrigated",2020,TRUE,TRUE,1,14.6,0,FALSE,,""
"3787_4_3G",4,"irrigated",2021,TRUE,TRUE,2,14.5,0,FALSE,,""
"3787_4_3G",4,"irrigated",2022,TRUE,TRUE,3,17,1,FALSE,,""
"3787_4_3G",4,"irrigated",2023,TRUE,TRUE,1,18,1,FALSE,,""
"3787_4_3G",4,"irrigated",2024,TRUE,TRUE,1,12.5,0,FALSE,"",""
"3805_4_0J",4,"irrigated",2016,TRUE,TRUE,3,7.3,,FALSE,,""
"3805_4_0J",4,"irrigated",2017,TRUE,TRUE,2,10.5,1,FALSE,,""
"3805_4_0J",4,"irrigated",2018,TRUE,TRUE,1,10,0,FALSE,,""
"3805_4_0J",4,"irrigated",2019,TRUE,FALSE,0,,,TRUE,"NA; survival imputed based on subsq. record","no plant"
"3805_4_0J",4,"irrigated",2020,TRUE,TRUE,1,11.5,0,FALSE,,""
"3805_4_0J",4,"irrigated",2021,FALSE,FALSE,0,,,FALSE,,"NP"
"3805_4_0J",4,"irrigated",2022,FALSE,FALSE,0,,,FALSE,,"NP. Tag pulled"
"3812_4_1D",4,"irrigated",2017,TRUE,TRUE,1,11.5,0,FALSE,,""
"3812_4_1D",4,"irrigated",2018,TRUE,TRUE,1,6.5,0,FALSE,,""
"3812_4_1D",4,"irrigated",2019,TRUE,FALSE,0,,,TRUE,"NA; survival imputed based on subsq. record","no plant"
"3812_4_1D",4,"irrigated",2020,TRUE,FALSE,,,,TRUE,"NA; survival imputed based on subsq. record","npnt"
"3812_4_1D",4,"irrigated",2021,TRUE,TRUE,1,15,0,FALSE,,""
"3812_4_1D",4,"irrigated",2022,TRUE,TRUE,1,15,0,FALSE,,""
"3812_4_1D",4,"irrigated",2023,TRUE,TRUE,1,5,0,FALSE,,""
"3812_4_1D",4,"irrigated",2024,TRUE,TRUE,1,12,0,FALSE,"",""
"3983_4_7I",4,"irrigated",2017,TRUE,TRUE,5,12,1,FALSE,,"Yellow leaves"
"3983_4_7I",4,"irrigated",2018,TRUE,TRUE,3,17,1,FALSE,,""
"3983_4_7I",4,"irrigated",2019,TRUE,FALSE,0,,,TRUE,"NA; survival imputed based on subsq. record","no plant"
"3983_4_7I",4,"irrigated",2020,TRUE,TRUE,1,16.3,0,FALSE,,""
"3983_4_7I",4,"irrigated",2021,TRUE,TRUE,2,14,0,FALSE,,""
"3983_4_7I",4,"irrigated",2022,TRUE,TRUE,1,13,0,FALSE,,""
"3983_4_7I",4,"irrigated",2023,TRUE,FALSE,0,,,FALSE,"NA;survival imputed based on subsq. record","NP"
"3983_4_7I",4,"irrigated",2024,TRUE,TRUE,1,13,0,FALSE,"",""
"7509_4_18I",4,"irrigated",2022,TRUE,TRUE,1,13,0,FALSE,,""
"7509_4_18I",4,"irrigated",2023,FALSE,FALSE,0,,,FALSE,,"NP"
"7509_4_18I",4,"irrigated",2024,FALSE,FALSE,0,,,FALSE,"","NP; tag pulled"
"7510_4_17G",4,"irrigated",2022,TRUE,TRUE,1,14,0,FALSE,,""
"7510_4_17G",4,"irrigated",2023,TRUE,TRUE,2,20,0,FALSE,,""
"7510_4_17G",4,"irrigated",2024,TRUE,TRUE,1,19,0,FALSE,"",""
"7531_4_17H",4,"irrigated",2022,TRUE,TRUE,2,16.5,0,FALSE,,""
"7531_4_17H",4,"irrigated",2023,TRUE,TRUE,1,23,0,FALSE,,""
"7531_4_17H",4,"irrigated",2024,TRUE,TRUE,1,19,0,FALSE,"",""
"7545_4_9J",4,"irrigated",2022,TRUE,TRUE,2,14,1,FALSE,,""
"7545_4_9J",4,"irrigated",2023,TRUE,TRUE,2,23,0,FALSE,,""
"7545_4_9J",4,"irrigated",2024,TRUE,TRUE,3,18.5,1,FALSE,"",""
"7549_4_1B",4,"irrigated",2023,TRUE,TRUE,1,6,0,FALSE,,""
"7549_4_1B",4,"irrigated",2024,TRUE,TRUE,1,7,0,FALSE,"",""
"7550_4_0H",4,"irrigated",2022,TRUE,TRUE,4,19,2,FALSE,,"on plot edge"
"7550_4_0H",4,"irrigated",2023,TRUE,TRUE,3,18,2,FALSE,,"on plot edge"
"7550_4_0H",4,"irrigated",2024,TRUE,TRUE,1,19,1,FALSE,"",""
"7558_4_2C",4,"irrigated",2024,TRUE,TRUE,1,6.5,0,FALSE,"",""
"7582_4_2C",4,"irrigated",2024,TRUE,TRUE,1,6.5,0,FALSE,"",""
"7585_4_1E",4,"irrigated",2023,TRUE,TRUE,1,6,0,FALSE,,""
"7585_4_1E",4,"irrigated",2024,TRUE,TRUE,2,11,0,FALSE,"",""
"7590_4_17H",4,"irrigated",2022,TRUE,TRUE,2,15,0,FALSE,,""
"7590_4_17H",4,"irrigated",2023,TRUE,TRUE,1,13,0,FALSE,,""
"7590_4_17H",4,"irrigated",2024,TRUE,TRUE,1,23.5,0,FALSE,"",""
"7591_4_9J",4,"irrigated",2022,TRUE,TRUE,2,18,2,FALSE,,""
"7591_4_9J",4,"irrigated",2023,TRUE,TRUE,3,18,2,FALSE,,""
"7591_4_9J",4,"irrigated",2024,TRUE,TRUE,3,18,2,FALSE,"",""
"7649_4_2D",4,"irrigated",2023,TRUE,TRUE,1,11,0,FALSE,,""
"7649_4_2D",4,"irrigated",2024,TRUE,TRUE,2,9,0,FALSE,"",""
"7650_4_4C",4,"irrigated",2023,TRUE,TRUE,2,4,0,FALSE,,""
"7650_4_4C",4,"irrigated",2024,TRUE,TRUE,1,6.5,0,FALSE,"",""
"7658_4_3C",4,"irrigated",2023,TRUE,TRUE,1,9,0,FALSE,,""
"7658_4_3C",4,"irrigated",2024,,FALSE,0,,,FALSE,"","NP"
"7659_4_1B",4,"irrigated",2023,TRUE,TRUE,1,10,0,FALSE,,""
